Breed,Year,Count
Afghan Hound,1981,5337
Airedale Terrier,1981,6918
Akita,1981,2660
Alaskan Malamute,1981,7154
Australian Cattle Dog,1981,544
Australian Terrier,1981,679
Basenji,1981,1455
Basset Hound,1981,17262
Beagle,1981,35655
Bearded Collie,1981,723
Bedlington Terrier,1981,380
Belgian Malinois,1981,60
Belgian Sheepdog,1981,711
Belgian Tervuren,1981,405
Bernese Mountain Dog,1981,450
Bichon Frise,1981,3268
Black and Tan Coonhound,1981,284
Bloodhound,1981,1730
Border Terrier,1981,249
Borzoi,1981,1307
Boston Terrier,1981,11681
Bouvier des Flandres,1981,1669
Boxer,1981,15574
Briard,1981,234
Brittany,1981,17411
Brussels Griffon,1981,199
Bull Terrier,1981,1053
Bulldog,1981,6933
Bullmastiff,1981,908
Cairn Terrier,1981,6346
Chihuahua,1981,16495
Chow Chow,1981,18511
Collie,1981,20843
Dachshund,1981,33560
Dalmatian,1981,5482
Dandie Dinmont Terrier,1981,179
Doberman Pinscher,1981,77387
English Toy Spaniel (Blenheim and Prince Charles),1981,81
Fox Terrier,1981,3832
American Foxhound,1981,57
English Foxhound,1981,1
French Bulldog,1981,184
German Shepherd,1981,60976
Giant Schnauzer,1981,567
Great Dane,1981,13311
Great Pyrenees,1981,1603
Greyhound,1981,123
Harrier,1981,22
Ibizan Hound,1981,64
Irish Terrier,1981,250
Irish Wolfhound,1981,1143
Italian Greyhound,1981,562
Japanese Chin,1981,382
Keeshond,1981,5848
Kerry Blue Terrier,1981,532
Komondor,1981,156
Kuvasz,1981,244
Lakeland Terrier,1981,258
Lhasa Apso,1981,25424
Maltese,1981,7775
Manchester Terrier,1981,511
Mastiff,1981,1367
Miniature Pinscher,1981,2034
Miniature Schnauzer,1981,35912
Newfoundland,1981,2309
Norfolk Terrier,1981,150
Norwegian Elkhound,1981,4899
Norwich Terrier,1981,208
Old English Sheepdog,1981,9697
Otterhound,1981,34
Papillon,1981,732
Pekingese,1981,18366
Pointer,1981,456
German Shorthaired Pointer,1981,10542
German Wirehaired Pointer,1981,1088
Pomeranian,1981,17926
Poodle,1981,93050
Pug,1981,6097
Puli,1981,319
Chesapeake Bay Retriever,1981,4071
Curly-Coated Retriever,1981,54
Flat-Coated Retriever,1981,208
Golden Retriever,1981,48473
Labrador Retriever,1981,58569
Rhodesian Ridgeback,1981,1243
Rottweiler,1981,6524
Saint Bernard,1981,4885
Saluki,1981,686
Samoyed,1981,8307
Schipperke,1981,1535
Scottish Deerhound,1981,155
Scottish Terrier,1981,6202
Sealyham Terrier,1981,114
English Setter,1981,1184
Gordon Setter,1981,1171
Irish Setter,1981,10972
Shetland Sheepdog,1981,29481
Shih Tzu,1981,19547
Siberian Husky,1981,20465
Silky Terrier,1981,2701
Skye Terrier,1981,199
Soft Coated Wheaten Terrier,1981,970
American Water Spaniel,1981,332
Clumber Spaniel,1981,78
Spaniel (All Cockers),1981,84860
English Springer Spaniel,1981,22574
Field Spaniel,1981,42
Irish Water Spaniel,1981,101
Sussex Spaniel,1981,12
Welsh Springer Spaniel,1981,180
Staffordshire Bull Terrier,1981,282
Standard Schnauzer,1981,751
Tibetan Terrier,1981,434
Vizsla,1981,1980
Weimaraner,1981,4469
Cardigan Welsh Corgi,1981,333
Pembroke Welsh Corgi,1981,2482
Welsh Terrier,1981,724
West Highland White Terrier,1981,7033
Whippet,1981,1383
Wirehaired Pointing Griffon,1981,123
Yorkshire Terrier,1981,25698
American Staffordshire Terrier,1982,1550
Affenpinscher,1982,97
Afghan Hound,1982,4484
Airedale Terrier,1982,6876
Akita,1982,3257
Alaskan Malamute,1982,7209
Australian Cattle Dog,1982,558
Australian Terrier,1982,774
Basenji,1982,1517
Basset Hound,1982,17871
Beagle,1982,35548
Bearded Collie,1982,763
Bedlington Terrier,1982,379
Belgian Malinois,1982,45
Belgian Sheepdog,1982,605
Belgian Tervuren,1982,446
Bernese Mountain Dog,1982,424
Bichon Frise,1982,3632
Black and Tan Coonhound,1982,284
Bloodhound,1982,1503
Border Terrier,1982,272
Borzoi,1982,1366
Boston Terrier,1982,11361
Bouvier des Flandres,1982,1632
Boxer,1982,16301
Briard,1982,277
Brittany,1982,17349
Brussels Griffon,1982,199
Bull Terrier,1982,1162
Bulldog,1982,6657
Bullmastiff,1982,966
Cairn Terrier,1982,6108
Chihuahua,1982,15867
Chow Chow,1982,22623
Collie,1982,20084
Dachshund,1982,32835
Dalmatian,1982,5409
Dandie Dinmont Terrier,1982,152
Doberman Pinscher,1982,73180
English Toy Spaniel (Blenheim and Prince Charles),1982,56
Fox Terrier,1982,3815
American Foxhound,1982,57
English Foxhound,1982,12
French Bulldog,1982,182
German Shepherd,1982,60445
Giant Schnauzer,1982,634
Great Dane,1982,12092
Great Pyrenees,1982,1684
Greyhound,1982,127
Harrier,1982,34
Ibizan Hound,1982,93
Irish Terrier,1982,312
Irish Wolfhound,1982,1131
Italian Greyhound,1982,569
Japanese Chin,1982,386
Keeshond,1982,5977
Kerry Blue Terrier,1982,593
Komondor,1982,128
Kuvasz,1982,235
Lakeland Terrier,1982,229
Lhasa Apso,1982,25945
Maltese,1982,8050
Manchester Terrier,1982,519
Mastiff,1982,1419
Miniature Pinscher,1982,2193
Miniature Schnauzer,1982,36502
Newfoundland,1982,2394
Norfolk Terrier,1982,134
Norwegian Elkhound,1982,4368
Norwich Terrier,1982,243
Old English Sheepdog,1982,8332
Otterhound,1982,34
Papillon,1982,696
Pekingese,1982,17434
Pointer,1982,419
German Shorthaired Pointer,1982,10019
German Wirehaired Pointer,1982,1049
Pomeranian,1982,18456
Poodle,1982,88650
Pug,1982,6058
Puli,1982,326
Chesapeake Bay Retriever,1982,4243
Curly-Coated Retriever,1982,50
Flat-Coated Retriever,1982,283
Golden Retriever,1982,51045
Labrador Retriever,1982,62465
Rhodesian Ridgeback,1982,1368
Rottweiler,1982,9269
Saint Bernard,1982,4296
Saluki,1982,605
Samoyed,1982,7862
Schipperke,1982,1569
Scottish Deerhound,1982,171
Scottish Terrier,1982,5834
Sealyham Terrier,1982,73
English Setter,1982,1205
Gordon Setter,1982,1082
Irish Setter,1982,8183
Shetland Sheepdog,1982,30512
Shih Tzu,1982,20556
Siberian Husky,1982,20654
Silky Terrier,1982,2627
Skye Terrier,1982,223
Soft Coated Wheaten Terrier,1982,1111
American Water Spaniel,1982,331
Clumber Spaniel,1982,77
Spaniel (All Cockers),1982,88609
English Springer Spaniel,1982,22296
Field Spaniel,1982,27
Irish Water Spaniel,1982,85
Sussex Spaniel,1982,22
Welsh Springer Spaniel,1982,200
Staffordshire Bull Terrier,1982,236
Standard Schnauzer,1982,653
Tibetan Terrier,1982,495
Vizsla,1982,1847
Weimaraner,1982,4586
Cardigan Welsh Corgi,1982,393
Pembroke Welsh Corgi,1982,2575
Welsh Terrier,1982,656
West Highland White Terrier,1982,7397
Whippet,1982,1392
Wirehaired Pointing Griffon,1982,128
Yorkshire Terrier,1982,26205
American Staffordshire Terrier,1983,1630
Affenpinscher,1983,98
Afghan Hound,1983,4063
Airedale Terrier,1983,7149
Akita,1983,3865
Alaskan Malamute,1983,7044
Australian Cattle Dog,1983,709
Australian Terrier,1983,747
Basenji,1983,1473
Basset Hound,1983,19042
Beagle,1983,39992
Bearded Collie,1983,895
Bedlington Terrier,1983,334
Belgian Malinois,1983,64
Belgian Sheepdog,1983,677
Belgian Tervuren,1983,501
Bernese Mountain Dog,1983,482
Bichon Frise,1983,4039
Black and Tan Coonhound,1983,240
Bloodhound,1983,1336
Border Terrier,1983,265
Borzoi,1983,1383
Boston Terrier,1983,11855
Bouvier des Flandres,1983,1903
Boxer,1983,17365
Briard,1983,288
Brittany,1983,18433
Brussels Griffon,1983,237
Bull Terrier,1983,1195
Bulldog,1983,6943
Bullmastiff,1983,997
Cairn Terrier,1983,6154
Chihuahua,1983,16946
Chow Chow,1983,27815
Collie,1983,20789
Dachshund,1983,33514
Dalmatian,1983,6032
Dandie Dinmont Terrier,1983,175
Doberman Pinscher,1983,66184
English Toy Spaniel (Blenheim and Prince Charles),1983,134
Fox Terrier,1983,3878
American Foxhound,1983,38
English Foxhound,1983,18
French Bulldog,1983,201
German Shepherd,1983,65073
Giant Schnauzer,1983,771
Great Dane,1983,11352
Great Pyrenees,1983,1590
Greyhound,1983,125
Harrier,1983,26
Ibizan Hound,1983,109
Irish Terrier,1983,228
Irish Wolfhound,1983,1109
Italian Greyhound,1983,640
Japanese Chin,1983,426
Keeshond,1983,6214
Kerry Blue Terrier,1983,648
Komondor,1983,138
Kuvasz,1983,311
Lakeland Terrier,1983,239
Lhasa Apso,1983,27087
Maltese,1983,8796
Manchester Terrier,1983,510
Mastiff,1983,1580
Miniature Pinscher,1983,2552
Miniature Schnauzer,1983,37820
Newfoundland,1983,2428
Norfolk Terrier,1983,151
Norwegian Elkhound,1983,4308
Norwich Terrier,1983,216
Old English Sheepdog,1983,7658
Otterhound,1983,27
Papillon,1983,714
Pekingese,1983,17611
Pharaoh Hound,1983,673
Pointer,1983,434
German Shorthaired Pointer,1983,10126
German Wirehaired Pointer,1983,1098
Pomeranian,1983,19691
Poodle,1983,90250
Portuguese Water Dog,1983,721
Pug,1983,6554
Puli,1983,300
Chesapeake Bay Retriever,1983,4512
Curly-Coated Retriever,1983,86
Flat-Coated Retriever,1983,273
Golden Retriever,1983,52525
Labrador Retriever,1983,67389
Rhodesian Ridgeback,1983,1614
Rottweiler,1983,13265
Saint Bernard,1983,4052
Saluki,1983,649
Samoyed,1983,7918
Schipperke,1983,1758
Scottish Deerhound,1983,162
Scottish Terrier,1983,5857
Sealyham Terrier,1983,107
English Setter,1983,1012
Gordon Setter,1983,1142
Irish Setter,1983,6114
Shetland Sheepdog,1983,33375
Shih Tzu,1983,23308
Siberian Husky,1983,21237
Silky Terrier,1983,2641
Skye Terrier,1983,186
Soft Coated Wheaten Terrier,1983,1159
American Water Spaniel,1983,339
Clumber Spaniel,1983,126
Spaniel (All Cockers),1983,94229
English Springer Spaniel,1983,22626
Field Spaniel,1983,53
Irish Water Spaniel,1983,79
Sussex Spaniel,1983,27
Welsh Springer Spaniel,1983,227
Staffordshire Bull Terrier,1983,238
Standard Schnauzer,1983,650
Tibetan Spaniel,1983,743
Tibetan Terrier,1983,514
Vizsla,1983,1859
Weimaraner,1983,4578
Cardigan Welsh Corgi,1983,360
Pembroke Welsh Corgi,1983,2757
Welsh Terrier,1983,724
West Highland White Terrier,1983,7540
Whippet,1983,1348
Wirehaired Pointing Griffon,1983,113
Yorkshire Terrier,1983,28350
American Staffordshire Terrier,1984,1659
Affenpinscher,1984,140
Afghan Hound,1984,3225
Airedale Terrier,1984,6169
Akita,1984,4235
Alaskan Malamute,1984,6748
Australian Cattle Dog,1984,708
Australian Terrier,1984,652
Basenji,1984,1421
Basset Hound,1984,18710
Beagle,1984,40052
Bearded Collie,1984,858
Bedlington Terrier,1984,254
Belgian Malinois,1984,74
Belgian Sheepdog,1984,710
Belgian Tervuren,1984,422
Bernese Mountain Dog,1984,594
Bichon Frise,1984,4439
Black and Tan Coonhound,1984,191
Bloodhound,1984,1247
Border Terrier,1984,276
Borzoi,1984,1344
Boston Terrier,1984,12205
Bouvier des Flandres,1984,1827
Boxer,1984,17745
Briard,1984,259
Brittany,1984,17046
Brussels Griffon,1984,199
Bull Terrier,1984,1191
Bulldog,1984,7004
Bullmastiff,1984,1050
Cairn Terrier,1984,5892
Chihuahua,1984,17250
Chow Chow,1984,32777
Collie,1984,19261
Dachshund,1984,33068
Dalmatian,1984,6354
Dandie Dinmont Terrier,1984,162
Doberman Pinscher,1984,51414
English Toy Spaniel (Blenheim and Prince Charles),1984,136
Fox Terrier,1984,3646
American Foxhound,1984,42
English Foxhound,1984,22
French Bulldog,1984,240
German Shepherd,1984,59450
Giant Schnauzer,1984,802
Great Dane,1984,10403
Great Pyrenees,1984,1836
Greyhound,1984,222
Harrier,1984,19
Ibizan Hound,1984,98
Irish Terrier,1984,299
Irish Wolfhound,1984,1018
Italian Greyhound,1984,609
Japanese Chin,1984,402
Keeshond,1984,6359
Kerry Blue Terrier,1984,558
Komondor,1984,192
Kuvasz,1984,296
Lakeland Terrier,1984,289
Lhasa Apso,1984,27910
Maltese,1984,9367
Manchester Terrier,1984,429
Mastiff,1984,1584
Miniature Pinscher,1984,2784
Miniature Schnauzer,1984,37694
Newfoundland,1984,2297
Norfolk Terrier,1984,152
Norwegian Elkhound,1984,3916
Norwich Terrier,1984,248
Old English Sheepdog,1984,6124
Otterhound,1984,23
Papillon,1984,772
Pekingese,1984,17653
Pharaoh Hound,1984,130
Pointer,1984,439
German Shorthaired Pointer,1984,9018
German Wirehaired Pointer,1984,1037
Pomeranian,1984,21207
Poodle,1984,87750
Portuguese Water Dog,1984,182
Pug,1984,7134
Puli,1984,265
Chesapeake Bay Retriever,1984,4499
Curly-Coated Retriever,1984,54
Flat-Coated Retriever,1984,301
Golden Retriever,1984,54490
Labrador Retriever,1984,71235
Rhodesian Ridgeback,1984,1450
Rottweiler,1984,17193
Saint Bernard,1984,3797
Saluki,1984,642
Samoyed,1984,8032
Schipperke,1984,1747
Scottish Deerhound,1984,173
Scottish Terrier,1984,5538
Sealyham Terrier,1984,111
English Setter,1984,1066
Gordon Setter,1984,1008
Irish Setter,1984,4553
Shetland Sheepdog,1984,33164
Shih Tzu,1984,25588
Siberian Husky,1984,20889
Silky Terrier,1984,2567
Skye Terrier,1984,204
Soft Coated Wheaten Terrier,1984,1066
American Water Spaniel,1984,268
Clumber Spaniel,1984,102
Spaniel (All Cockers),1984,96174
English Springer Spaniel,1984,21660
Field Spaniel,1984,61
Irish Water Spaniel,1984,105
Sussex Spaniel,1984,23
Welsh Springer Spaniel,1984,239
Staffordshire Bull Terrier,1984,281
Standard Schnauzer,1984,561
Tibetan Spaniel,1984,113
Tibetan Terrier,1984,552
Vizsla,1984,1730
Weimaraner,1984,4107
Cardigan Welsh Corgi,1984,360
Pembroke Welsh Corgi,1984,2768
Welsh Terrier,1984,660
West Highland White Terrier,1984,7520
Whippet,1984,1337
Wirehaired Pointing Griffon,1984,84
Yorkshire Terrier,1984,29342
American Staffordshire Terrier,1985,1313
Affenpinscher,1985,104
Afghan Hound,1985,2915
Airedale Terrier,1985,5836
Akita,1985,4858
Alaskan Malamute,1985,6506
Australian Cattle Dog,1985,741
Australian Terrier,1985,683
Basenji,1985,1391
Basset Hound,1985,19029
Beagle,1985,40803
Bearded Collie,1985,887
Bedlington Terrier,1985,243
Belgian Malinois,1985,66
Belgian Sheepdog,1985,667
Belgian Tervuren,1985,500
Bernese Mountain Dog,1985,683
Bichon Frise,1985,5447
Black and Tan Coonhound,1985,190
Bloodhound,1985,1233
Border Terrier,1985,383
Borzoi,1985,1229
Boston Terrier,1985,12381
Bouvier des Flandres,1985,1860
Boxer,1985,17638
Briard,1985,270
Brittany,1985,15058
Brussels Griffon,1985,239
Bull Terrier,1985,1155
Bulldog,1985,7329
Bullmastiff,1985,1109
Cairn Terrier,1985,5807
Chihuahua,1985,18518
Chow Chow,1985,39167
Collie,1985,19702
Dachshund,1985,33903
Dalmatian,1985,6880
Dandie Dinmont Terrier,1985,162
Doberman Pinscher,1985,41532
English Toy Spaniel (Blenheim and Prince Charles),1985,100
Fox Terrier,1985,3063
American Foxhound,1985,50
English Foxhound,1985,45
French Bulldog,1985,318
German Shepherd,1985,57598
Giant Schnauzer,1985,815
Great Dane,1985,9698
Great Pyrenees,1985,1922
Greyhound,1985,151
Harrier,1985,24
Ibizan Hound,1985,107
Irish Terrier,1985,235
Irish Wolfhound,1985,1071
Italian Greyhound,1985,718
Japanese Chin,1985,475
Keeshond,1985,6640
Kerry Blue Terrier,1985,540
Komondor,1985,170
Kuvasz,1985,321
Lakeland Terrier,1985,251
Lhasa Apso,1985,28823
Maltese,1985,10556
Manchester Terrier,1985,402
Mastiff,1985,1777
Miniature Pinscher,1985,3143
Miniature Schnauzer,1985,38134
Newfoundland,1985,2578
Norfolk Terrier,1985,152
Norwegian Elkhound,1985,3720
Norwich Terrier,1985,256
Old English Sheepdog,1985,5573
Otterhound,1985,38
Papillon,1985,787
Pekingese,1985,18371
Pharaoh Hound,1985,81
Pointer,1985,463
German Shorthaired Pointer,1985,8351
German Wirehaired Pointer,1985,988
Pomeranian,1985,22962
Poodle,1985,87250
Portuguese Water Dog,1985,196
Pug,1985,7753
Puli,1985,231
Chesapeake Bay Retriever,1985,4386
Curly-Coated Retriever,1985,117
Flat-Coated Retriever,1985,361
Golden Retriever,1985,56131
Labrador Retriever,1985,74271
Rhodesian Ridgeback,1985,1606
Rottweiler,1985,22886
Saint Bernard,1985,3732
Saluki,1985,588
Samoyed,1985,8192
Schipperke,1985,1918
Scottish Deerhound,1985,196
Scottish Terrier,1985,5750
Sealyham Terrier,1985,98
English Setter,1985,1045
Gordon Setter,1985,1096
Irish Setter,1985,3804
Shetland Sheepdog,1985,34350
Shih Tzu,1985,28274
Siberian Husky,1985,20144
Silky Terrier,1985,2616
Skye Terrier,1985,152
Soft Coated Wheaten Terrier,1985,1084
American Water Spaniel,1985,301
Clumber Spaniel,1985,93
Spaniel (All Cockers),1985,97611
English Springer Spaniel,1985,20628
Field Spaniel,1985,49
Irish Water Spaniel,1985,108
Sussex Spaniel,1985,54
Welsh Springer Spaniel,1985,237
Staffordshire Bull Terrier,1985,208
Standard Schnauzer,1985,593
Tibetan Spaniel,1985,129
Tibetan Terrier,1985,517
Vizsla,1985,1683
Weimaraner,1985,3938
Cardigan Welsh Corgi,1985,335
Pembroke Welsh Corgi,1985,2820
Welsh Terrier,1985,651
West Highland White Terrier,1985,8048
Whippet,1985,1430
Wirehaired Pointing Griffon,1985,77
Yorkshire Terrier,1985,31034
American Staffordshire Terrier,1986,1183
Affenpinscher,1986,118
Afghan Hound,1986,2398
Airedale Terrier,1986,5465
Akita,1986,5269
Alaskan Malamute,1986,6021
Australian Cattle Dog,1986,844
Australian Terrier,1986,627
Basenji,1986,1498
Basset Hound,1986,18546
Beagle,1986,39849
Bearded Collie,1986,797
Bedlington Terrier,1986,277
Belgian Malinois,1986,62
Belgian Sheepdog,1986,695
Belgian Tervuren,1986,457
Bernese Mountain Dog,1986,857
Bichon Frise,1986,6538
Black and Tan Coonhound,1986,175
Bloodhound,1986,1134
Border Terrier,1986,346
Borzoi,1986,1255
Boston Terrier,1986,12814
Bouvier des Flandres,1986,1772
Boxer,1986,17870
Briard,1986,260
Brittany,1986,13440
Brussels Griffon,1986,212
Bull Terrier,1986,1060
Bulldog,1986,7961
Bullmastiff,1986,1063
Cairn Terrier,1986,6030
Chihuahua,1986,19310
Chow Chow,1986,43026
Collie,1986,19169
Dachshund,1986,35537
Dalmatian,1986,8170
Dandie Dinmont Terrier,1986,130
Doberman Pinscher,1986,33442
English Toy Spaniel (Blenheim and Prince Charles),1986,148
Fox Terrier,1986,3600
American Foxhound,1986,49
English Foxhound,1986,32
French Bulldog,1986,307
German Shepherd,1986,55958
Giant Schnauzer,1986,887
Great Dane,1986,9145
Great Pyrenees,1986,2113
Greyhound,1986,165
Harrier,1986,15
Ibizan Hound,1986,79
Irish Terrier,1986,261
Irish Wolfhound,1986,1120
Italian Greyhound,1986,731
Japanese Chin,1986,481
Keeshond,1986,6732
Kerry Blue Terrier,1986,565
Komondor,1986,178
Kuvasz,1986,356
Lakeland Terrier,1986,261
Lhasa Apso,1986,29556
Maltese,1986,11393
Manchester Terrier,1986,397
Mastiff,1986,1841
Miniature Pinscher,1986,3590
Miniature Schnauzer,1986,38961
Newfoundland,1986,2781
Norfolk Terrier,1986,181
Norwegian Elkhound,1986,3480
Norwich Terrier,1986,240
Old English Sheepdog,1986,4724
Otterhound,1986,48
Papillon,1986,964
Pekingese,1986,18601
Pharaoh Hound,1986,94
Pointer,1986,432
German Shorthaired Pointer,1986,7840
German Wirehaired Pointer,1986,1003
Pomeranian,1986,25056
Poodle,1986,85500
Portuguese Water Dog,1986,239
Pug,1986,8750
Puli,1986,268
Chesapeake Bay Retriever,1986,4275
Curly-Coated Retriever,1986,62
Flat-Coated Retriever,1986,360
Golden Retriever,1986,59057
Labrador Retriever,1986,77371
Rhodesian Ridgeback,1986,1358
Rottweiler,1986,28257
Saint Bernard,1986,3798
Saluki,1986,637
Samoyed,1986,8169
Schipperke,1986,2163
Scottish Deerhound,1986,216
Scottish Terrier,1986,5974
Sealyham Terrier,1986,94
English Setter,1986,1033
Gordon Setter,1986,1124
Irish Setter,1986,3179
Shetland Sheepdog,1986,35064
Shih Tzu,1986,31742
Siberian Husky,1986,19988
Silky Terrier,1986,2619
Skye Terrier,1986,158
Soft Coated Wheaten Terrier,1986,1040
American Water Spaniel,1986,276
Clumber Spaniel,1986,90
Spaniel (All Cockers),1986,99599
English Springer Spaniel,1986,19933
Field Spaniel,1986,33
Irish Water Spaniel,1986,108
Sussex Spaniel,1986,45
Welsh Springer Spaniel,1986,213
Staffordshire Bull Terrier,1986,217
Standard Schnauzer,1986,526
Tibetan Spaniel,1986,177
Tibetan Terrier,1986,556
Vizsla,1986,1620
Weimaraner,1986,3727
Cardigan Welsh Corgi,1986,362
Pembroke Welsh Corgi,1986,3068
Welsh Terrier,1986,697
West Highland White Terrier,1986,8635
Whippet,1986,1415
Wirehaired Pointing Griffon,1986,80
Yorkshire Terrier,1986,32485
American Staffordshire Terrier,1987,1032
Affenpinscher,1987,116
Afghan Hound,1987,2228
Airedale Terrier,1987,5255
Akita,1987,6046
Alaskan Malamute,1987,6123
Australian Cattle Dog,1987,1048
Australian Terrier,1987,729
Basenji,1987,1546
Basset Hound,1987,21082
Beagle,1987,41972
Bearded Collie,1987,760
Bedlington Terrier,1987,274
Belgian Malinois,1987,111
Belgian Sheepdog,1987,554
Belgian Tervuren,1987,539
Bernese Mountain Dog,1987,862
Bichon Frise,1987,8633
Black and Tan Coonhound,1987,228
Bloodhound,1987,1321
Border Terrier,1987,468
Borzoi,1987,1227
Boston Terrier,1987,14015
Bouvier des Flandres,1987,1783
Boxer,1987,19553
Briard,1987,312
Brittany,1987,14242
Brussels Griffon,1987,336
Bull Terrier,1987,1302
Bulldog,1987,8879
Bullmastiff,1987,1143
Cairn Terrier,1987,6718
Chihuahua,1987,21398
Chow Chow,1987,49096
Collie,1987,18705
Dachshund,1987,40031
Dalmatian,1987,11291
Dandie Dinmont Terrier,1987,128
Doberman Pinscher,1987,28783
English Toy Spaniel (Blenheim and Prince Charles),1987,128
Finnish Spitz,1987,811
Fox Terrier,1987,3886
American Foxhound,1987,29
English Foxhound,1987,44
French Bulldog,1987,421
German Shepherd,1987,57612
Giant Schnauzer,1987,965
Great Dane,1987,9145
Great Pyrenees,1987,2332
Greyhound,1987,196
Harrier,1987,29
Ibizan Hound,1987,79
Irish Terrier,1987,227
Irish Wolfhound,1987,1068
Italian Greyhound,1987,873
Japanese Chin,1987,634
Keeshond,1987,7045
